fips,Total,Construction,Construction_pct,Educational_and_Health,Educational_and_Health_pct,Financial_Activities,Financial_Activities_pct,Information,Information_pct,Leisure_Hospitality,Leisure_Hospitality_pct,Manufacturing,Manufacturing_pct,Natural_Resources,Natural_Resources_pct,Other,Other_pct,Professional_Business_Services,Professional_Business_Services_pct,Public_Administration,Public_Administration_pct,Trade_Transport_Utilities,Trade_Transport_Utilities_pct,Unclassified,Unclassified_pct,Largest
01083,17499,2069.0,0.11823532773301332,1352.0,0.07726155780330304,581.0,0.033201897251271505,156.0,0.00891479513115035,2019.0,0.11537802160123435,4285.0,0.24487113549345677,402.0,0.02297274129950283,548.0,0.03131607520429739,1292.0,0.0738327904451683,,,4795.0,0.27401565803760214,,,Trade_Transport_Utilities
01085,1655,98.0,0.059214501510574016,148.0,0.08942598187311178,60.0,0.03625377643504532,0.0,0.0,0.0,0.0,812.0,0.4906344410876133,110.0,0.06646525679758308,0.0,0.0,51.0,0.03081570996978852,,,313.0,0.18912386706948642,,,Manufacturing
01087,2216,91.0,0.041064981949458484,332.0,0.14981949458483754,85.0,0.03835740072202166,0.0,0.0,571.0,0.25767148014440433,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.06362815884476535,,,470.0,0.21209386281588447,,,Leisure_Hospitality
01089,164689,6649.0,0.040373066810776674,19666.0,0.11941295411351092,6118.0,0.03714880775279466,1886.0,0.01145188810424497,20055.0,0.12177498193564841,21853.0,0.13269252955570804,372.0,0.0022588029558744055,3497.0,0.021233962195410745,55640.0,0.33784891522809657,,,28953.0,0.1758040913479346,,,Professional_Business_Services
01091,5743,373.0,0.06494863311857914,0.0,0.0,252.0,0.043879505484938186,0.0,0.0,521.0,0.09071913633989204,1329.0,0.23141215392651923,518.0,0.09019676127459515,177.0,0.030820128852516105,639.0,0.11126588890823612,,,1249.0,0.21748215218526903,,,Manufacturing
01093,8440,122.0,0.014454976303317536,1077.0,0.12760663507109005,401.0,0.047511848341232225,24.0,0.002843601895734597,722.0,0.08554502369668246,3679.0,0.4359004739336493,80.0,0.009478672985781991,110.0,0.013033175355450236,630.0,0.07464454976303317,,,1595.0,0.18898104265402843,,,Manufacturing
01095,31771,1124.0,0.035378175065311136,2573.0,0.08098580466463126,1229.0,0.038683075760914044,390.0,0.012275345440810803,3507.0,0.11038368323313713,12812.0,0.4032608353529949,186.0,0.005854395517925152,537.0,0.016902206414654872,2528.0,0.07956941865223002,,,6885.0,0.2167070598973907,,,Manufacturing
01097,147066,10566.0,0.07184529394965526,26868.0,0.18269348455795356,7376.0,0.05015435246759958,1860.0,0.012647382807718984,17394.0,0.11827342825670108,18651.0,0.12682061115417567,857.0,0.005827315626997402,5410.0,0.03678620483320414,22647.0,0.1539920851862429,,,35437.0,0.24095984115975141,,,Trade_Transport_Utilities
01099,4970,327.0,0.06579476861167002,504.0,0.10140845070422536,184.0,0.03702213279678068,50.0,0.01006036217303823,386.0,0.07766599597585513,1202.0,0.24185110663983903,256.0,0.05150905432595573,78.0,0.015694164989939637,321.0,0.06458752515090543,,,1662.0,0.33440643863179076,,,Trade_Transport_Utilities
01101,94502,4208.0,0.044528158134219384,14328.0,0.15161583881822607,5923.0,0.06267592220270471,1656.0,0.01752343865738291,12001.0,0.12699202133288184,13331.0,0.14106579754925822,128.0,0.0013544686884933651,3692.0,0.0390679562337305,17431.0,0.1844511227275613,,,21804.0,0.23072527565554168,,,Trade_Transport_Utilities
01103,43172,3392.0,0.07856944315760216,4447.0,0.10300657833781154,1771.0,0.041021958676920225,267.0,0.006184564069304179,4627.0,0.10717594737329751,13393.0,0.3102242194014639,164.0,0.0037987584545538773,895.0,0.02073102937088854,5126.0,0.11873436486611692,,,9090.0,0.21055313629204114,,,Manufacturing
